question_id,user_id,answered
21cd48bb70f0a22cf037c617ef580413,e1cb2e6761a5650e22d5ed60e5aa824f,0
e1a1009e93ea09bdd981029b592d89b8,267a68983f4dc02bf85cac9a1364006f,0
21738554b044c7421126f60c703f71fa,8e2471c755924466c59e99c4ce2053bd,0
3f036fd83da68b915c8a1d57881f2e69,5fa6c0562f50e20a22c992e329d4a69a,0
a77b0a5ed421421ddf581e25c57775dc,8b2fe038ed500d09ad4e42908d533784,0
ee8d9f089dd97d3e8e9de0d33add38cc,173bb00f2aaedbd91c098974454d7154,0
083fa6e6625fe210d48f6aa96df09aa5,b39b2c80121b85c436c17378627837d0,0
0253f9863a8937e096bc2b8ab2b1f532,11a55bb5626ecc706fe13b34b23ae909,0
fe2f2aad9e06fa4d9fc48c3fc512504c,b218b7dd881327cb834cd2f603a5c572,0
8cc470e1c655b5bbf6e8684509b44205,caca8a8bb32fbbf8b7d11206f181a4ab,0
e1befe095f6798bac50aa9843982d4a3,567ad9863e48058276759bc79297ec8e,0
e0c75b84ee49763f76498d66263cf847,1cd315c532353bcf5eb456ee9a8e137c,0
e5b78e77c1ebae5689b63e4ab0d82990,1cbb0b78910369211be871adb89860f0,0
0b3ed7dcb6b3d82c7c5aacbd71f9d88d,01313a6a3631dafacfe8bcf3f91382cf,0
c4275f800bea7eaf97a1ee012e90a368,00ff64625dfda7e3c13253f26a143c52,0
14b8b992993dab40881808fdaab9b240,8762dce460d4bf288f50c6bb9414a668,0
8213129725a404c15387ef115986d0ae,166120f60e7a1b95bc22ccbdca9c4040,0
59b623938dd0151436e22f2cf65462e9,17fca140f0c9582efd183a196a0ad51c,0
a392c8638193dce716bf81cc4af52ab5,7b3928eef5e23511414a371a2a12b105,0
9fb61d3b7297e9d33954dc244f056475,62f4144574b08007d36b741fdbca706b,0
f66bf349798980e234753f24dc93cdfb,00ad7b5e6a8cc49d05115bb159aae6f7,0
9c49ecd441e09a55f118d39ccb73da89,632527b836ff04719a5465727c6f8784,0
12360c2a58e5212da7e7434ffe76eec1,fac82a82f6c8869d9b8c4dbd997d8647,0
012c6349c9afec5973d4910235b53459,3218198527bc02c2443c8c4fec797374,0
85bc41993eae1a5732d1bd2bf94ce7ff,77ab9e27659bec990b80434ec1ad0a89,0
ec7d122574f0ab271ade31af7ea6a1dc,3d2064d8f9ca9138312cd297e4468d4e,0
969fcaa531b48715762fe3cb62932dcc,29197d7f1c773a92feca67d8ac405b2c,0
ab7d722ed40e1278cdb6e78d9eb81571,c117c50e65123c9639d3c5b71736c2d6,0
65f32766ce0dbaa730a000d06f1ad0a3,59614a8aa6784278d6d8502fda5a2c3f,0
3cccc048bf4ace67eb226a97298b2995,5e8b835ab06ee33e900b6a99cf7a755d,0
094f0a7f1f5007906c07d07c1525adba,553ac2b6a07b3c29fd1cbc0c8e2c4d92,0
b388b03705b5544d4bf9f9f256f48c08,389ee2b54c1e0fb4dd8c5d519a77101c,0
24af5106808bc0f74d2d7bac214a179e,ac24ff0efab10b0fa902034ecdcd2d26,0
84b9b35413af086bd57b1651ee00dbf8,db5f7ba8222d34377849d691da5fff80,0
b0223d3966447682b2aff86ba8778a03,022457d5837e98b0e084593c86bf6335,0
28770f4b1ca82ae3ed16f7f295b8eb67,e7250e978f0b7ab3fd8645bb020788ee,0
d13dddb93953bd6a8d6bb7bb57ed0236,b28f8fdd39820c3f6dfb6fc9146553a5,0
16d7f9888eb50648b352c5b4cb3b1a56,df46c3909dc074327402408bf4eff615,0
86ea266940b6e3f2b955dc97e601db11,702d2225994961e2c91764428cf33caf,0
b1d442ea9b3aec778913dddfe4a76f54,cc234da90259aedfa3285797e70bce0c,0
9545aba81be49fa1f30d9b15e8d67e1c,edea5f74efb7982640c17c069a583850,0
ad1c11270d09da8e879f9d8c51af607f,162d311bd1ac2b2a4254287b446b0283,0
6c08006f26f0e8b6ba610f957e36566c,61579e54101780109ba54a0156b23b47,0
142c0883cafd5b51ed434aeb08873a5d,466da714e63e7b17c072c647215b5500,0
3c37928d52d91c4b88b2f38e8b1225c8,53970f0e95819c99cf6763ff905db494,0
25b46ece20ce36b4926fd825e31670a6,f90492e5f9906dbcc4f7a77fe4f54f4b,0
74b9321762ba6ed072f63abdc49e450d,ad7d91002486bbaa76dcb549ef20f5b1,0
31ffda68eb2e6fc79ba94df7ad306039,8b0edf1c07f286dab6ebdb0da0cadae5,0
0f0bef4fee4a1f41cdf83eaabf823aec,f1b085ecdb72c2d9d34ef8db9a60328f,0
a5659b3e898d4d4fbb7f6a15c6783e26,d219b74b302c5192d5ba746c962e5865,0
cec41003a1a56905d1eb9c31784f1b8f,f0079733c46e21a9230ace5b2cd469e8,0
49c1f638c064837a7cc60dfa0f898622,d0b857fb286f5e24333115d470176569,0
b4b253b68df4f90b97232e3f908d70e6,5395f456ff7ad6634c5cef658414a39d,0
904fa81e4fa3535adbc6ab98cf02a3ab,ee6386c54a800f47beb0138ad3ff2118,0
186cce44c68f087fb1b5c557b936265d,15c4413d8cea928bcb13b56323bfed25,0
7855128f3e7f132eaf210eb2f4582e3d,490817a6130f7a87efa6524dffbd2744,0
d72ed09e2cea5741ebe7451220ab0bc9,ea791e1a58455e1c25e6967a9f879033,0
a1a0558c03aadc1dd55a345892205831,d6a7400196f9c808ed9fa5b3ad1aa4d0,0
cb3f9b14d68ad9b350a313564bdd4443,251000fb809cedfb294db9b242c3c885,0
340dc574128a4e3ea9eecca81bd80fd0,b21825a2963040a83911cf03768dbaa3,0
5160b0a922fabbf20b4dc569802dd90e,6869602bc11b678dd1d38145fad683b9,0
5e6af07413490bbde0ccaacd2a68b9e1,69dd990a5e34e3508094638dc2666681,0
bccea4024fb02a3ed3258dad45673f34,debed3ee34d7351f2d90cefa746aa7e3,0
c269af8781e6e2d79f2ca56017e634f2,3691f9af9154d390926663620f9546a4,0
3315fca2d63774a30e92ec4b55a7b3e9,df032cfeeb60832c362f40324b6e99ef,0
f57bb11d96b5baaa5e94fe32f7f54f40,1fd732a773f71bcd906a0e4729d45db1,0
7474aecfc2038c277d3f1f6fd3aaf081,ff09bdaaedc0c092bb890bec8e713d91,0
290c3226fdf9d16075b0f3c250cf3a43,60a21fdde168e95fb5630c218952c9cd,0
95f983ca622413cbf2519c0435b9241f,ffc94ec9666b6119a49dffb96bcab21d,0
1ada2d6aa0081e2ae73ef2ec9d81e6c5,c3195327e5f9d41594d2856cd552eb29,0
7f09a869a919e8ca6e8213c655c7ce4f,10e9f0b89214858c18857af22a8ec4c5,0
aaf2bdc8aa72332498da52f8f42394c8,ef6035ecd6953606a08d5b7d7c43514a,0
f5e7cd6e2da35c524e5a64af0f184db8,3e3954a7f8ea16d1cb03cd3344d4b638,0
a13827766e4eb8370eeeb8de990419b7,d490ab5eecde018d6118b10bdeb9821a,0
999f0b6c613097e51ac520c5870e2805,ac5f62e9d6282faf3a5c40f69cd9dbcc,0
51f4b0fdfa7d0f958daf495eb6786b5d,db0423a66e6962bf8d9b056d5c0a970f,0
78ba86d6568957ffb4841f723d3d509b,e2ccb407a08f392f5157c506206a6ffc,0
4fe4b2f69a8ea78b9fbe1dc71b056d1e,6b6a935ea1d578cfc592a595d063454d,0
f8c63b325b3012c6678666f69c543e35,73bca43b0c19cc2ebebb7710da2324ba,0
29af1f2a022ce542d2b070fcae224092,2a85fbde46f8a35c08b0009636aa756b,0
81f3625745cb9849f94ad617634fe466,2321e94b8a2d7a8d6256b6e31a6198d1,0
6e68eebc143b87a68075aef267fbdbf3,136ee1a890096977960089ac175ab86d,0
3cf446e3acc7bb26f53a78e48ccfbc52,5b1f838ff557bfd927d9b7751d4fcb48,0
977baae404b364cce6508d41266a35c3,d5d49919190b38d3c4412d253245a27a,0
8de4739de2168498af24272a300d5da5,e569a1d89fb5d5dda96379b04698c867,0
16af16728952d0888065111f3daaa398,6d85c841e6597d56bb2e206e1de1db3d,0
83d6f07fe608f88e5025a6d4dfb2b8c3,bea48c652e7a283be6ea9fc708edae66,0
7d3ecd5b80c864c4f3d94941687f48f4,9bf378d05627e5eb5f3a065f70648cdb,0
af4b0612289a110f36d23ece9fe076ac,073e471643147eb69aebb6759d651600,0
5086b2f3a34dee6b822f3ed54b33f40d,52354fe59b8a6f916a1476dfb4aa226d,0
49c1f638c064837a7cc60dfa0f898622,cab47d3398af57d6232e12459a32a3f4,0
4d7a11cb7406c6c69beaef1655826494,af920523a9c22c35d25eefcdeab312b7,0
14096290d2df1bb4d9f96f53951573f7,ec2929dc95c36048049846a13c07f604,0
f595b303d876cd208262ef3df3c421fd,6f24c53fb4cc638fc781db69fdab11c5,0
1ea37738628474a43275ebaa7838f36c,df4d7a7945de6a11c7ba55afb14bfbf2,0
40ed7a89f51921e410d278658b6563ac,2513b68c39f4546b91a3086198559a75,0
d366a6d48bd0301442990b5247079de0,431b210e3b2904c3ce4181fa4972d512,0
5c4bfefca806b978dc4b3ffa03f94340,b3f94568955f22fe985654c7878b0828,0
b5023eed137b4b6fbae3e1a61f83da85,851e89e28e3101160c27062e9f632799,0
679416e0226fbf88df6e247bb13196eb,efe031203090a280f225e847443a674e,0
85963a38db0e4fe06037c83eb43ebe85,e13abfd9f84db34ba4fdc845f5629884,0
d30e159f20e3616ec0e465513a45914c,057edf8ffbed776f1f8118d03c427e08,0
b06674d5f2135b4f296d25677a795f80,c890c70e23f5ab1d9cfdc2f354640f9d,0
347bab2d69df0259fbddeb2d24704328,f31c9eef0ebd3edebed70ea5f4697e88,0
7474aecfc2038c277d3f1f6fd3aaf081,2584be827f1adcda1feec26049fbbeac,0
e7bbcd70b504f7f29cc7ce7b262b5b0d,14ff88ec0ddd43910182ae451aa2caf1,0
fdc96b17e7e10310880d78ffe3f364b8,15780a1c14b0d5514011bd3a2410664e,0
d9b21b020c31c1cd41d6704ab427e013,5d5b6f4aaa7fda8cdc29b3dd04b5ac70,0
a3159c243c3af51abd654cc28e21faaa,72af9b1eb83d3dd333e3569883ff35af,0
d6af1f068f5f7ed49201a7190b455306,5b222da6e4b7cf4aaa623a615f211a91,0
8385b8cb11cf497f7f88ea5add18592a,fb62ea8c4417848ca106229401cc5031,0
96ba046148fec091ea240c8903f541bf,0eadc4008e473db909b774d31d3b289b,0
51f4b0fdfa7d0f958daf495eb6786b5d,651b55967358a76e33c7201392d97256,0
072c0e5681bc043cfb26479ffe1f3c6d,d184d779717f94555be918b85ee48d66,0
1a0e3824e2f86b96e0489c06b456703d,5f205b9f3f3042b285ac9c61d8ec11fb,0
ac9e78298c7621e214bd9bece364983c,fef5d88af3ef647de11be53cacb53fc0,0
3d31e9a8328518f98d00beabfd7ce337,9fcaf7a91e7f0c117e8bae4d14444bb3,0
155351406b8eb340da5da94007883518,e1bf19efa657e8259aa0422ce6e34e9e,0
52939503c878f4743d4d982f05303eab,dd218a84e3695149e9e847fe31f52895,0
4aa0902be70c4a6a333c8dea5bc2aa6d,a84368225590e8293883a2f25e97ad83,0
ff060a84e6c21c72ec4eb4191a18ad32,3c529f536158237e57e1694809394ff4,0
5091f9134a6b64604d793889def0e36d,8623c9997a6456e3e8a5a5e668a894f5,0
eb7e973aedd17d6039bc9e9f02ca1a9f,19cdf63dbb353c087e4bd00b17690a4b,0
d757988e4c290dc053b45f70c0ae8a46,33c31b41daa40fc5c629aab9952a2871,0
53ae172ec7edf46f6aa8281292638e88,9a7171b68e6c5ca1bd383953ce69c968,0
9255ebde1cfffa535cfea1e98caf3f27,46404e7d81f9ac606a7f3d8af3fc7ad2,0
138860bc5c9481460a4efd137572bd03,a99d41c6582d8809e13aab6afcc640c2,0
2f773f0cfe7a01c29e442dd02b38f947,decb0a94c6707add74e38b59bd567670,0
3748d27ea7f8a6fb3df8da461f6d6422,4d2fa4653873a57e43073ee0295444e6,0
0b04f9b414a7833522403e46f0ac84c5,ebb47aef9a69c259cb62e4caa46397f0,0
5e2e431ec3be0ca8b32a4193a0a2e58a,6e4641f355d4472bb680c092c9c41acb,0
10340a70c3eb371ec14f18c132f16c3f,16a1614166dfde977b0c4580d565d598,0
075392b2e37d91d5f15e1d05f109d777,971c7fb1c26bad86baf3c3dabc90d046,0
73484f083468523e11df7d68df512210,5e0ba8743dd731f22c10b0346d9dab15,0
8a1e395abca5a53a5488fafe4c8c63a6,6999a646412d0ff3e2da60271a6e231b,0
a9f3039523dbd304fb5a45c5235776f4,f448a23a202637901e5589357c38a130,0
9ca313d8c1d9e65f3ae5fc640fc09a17,13b744f6cc74572238300c401d9d8df2,0
9c2c2a9a5679b004720a0047caf1ecfd,e4bfb35b48651a7beb434df498581bff,0
eea69b554a32bf706b4c0c49d823e46f,fe42376dc05a0b70c9c23bb471ab20ec,0
e531b54b88a79fb53f8f95f1ede21a4e,f2f803b4950e1d6e880cc722dd242d95,0
b8b4b4dca770cbd39b15ba3a9a7fd4a0,84046225c089524b396ea49fe47fdcae,0
bb08c3d9f4a332f59f2f76cdcb0d435d,89df74655e7f2beb9bba72cd10d9381d,0
0a2eea38910e492a00b39e4d90060dbc,b45f0aa0a7fd979da2c0ddb674dc02c4,0
6769b5461c5e4fd65b1e949b3c99b518,57037d64df069c812e1b0360e95a0eb1,0
340005e54180f014f23ac68b50e23b46,13d69a426d097fea63c750058837e2aa,0
527cdb658c9b802d7c1ce49975d88ea5,2661ce665106511fffef7e666e51cce7,0
2c89055867ca777a6c0a544c4529425c,771439bf0741f1c7b32e6e9c90fc0370,0
c31ef2faf3a00962aa0ff18d2a5be459,ffa7873833f6c4a0b3ffd939b1cb3044,0
1cc08427a7fc64cf56d77f33a0017e6a,6e716f10def355048b47e46e97f1037d,0
1af49ec4f7ccbce6858cd0770f02adaf,fbb53d7a56391500f4ace0081eb4c35b,0
221ae7fba4b42e4551a66cf58be9e28c,0db78b341f084cc1a3aed94b3e59a3b3,0
0dc8341cbf6c04f409dcd559c17de9a2,8ae471298913c8f28f04adc4c86ac93e,0
c877075a12297b48f395386765092b5f,fe89b1100c774a852435bc6dfc6f0f6f,0
bf71bdffe1a59a5d2f174314f3a005ab,084e710c8e6f81795df02b7cb0e67718,0
5777933407271dc9525a65bbe71f4b01,429e34dc1f72dcd45e97a51f623e8648,0
e3458104a1ed0a19c62c30ca6e29fe6c,2a429916901e23f3201e291d741d5a78,0
8721da47b8e9255d1a48facbba70e9fa,eaf63a7fad170c819d3e39f77a08a6c1,0
3671e863b1b9ad5834acd769fe2ec0e4,cf5bc820097d8f9f9e120532a81c1704,0
e7f0615f9b2927c9258c0cb97021ed6c,ffb28be89f97e39960b227b393fac0e1,0
e06a052dd36ca27e47b009f650a5c71d,5c3bfbd9acd65f0f8b84c2023e563d31,0
51f87230b588bde394167c5f5189570b,405c2c59eb73d115b5d73d0d0cfc9c94,0
448fabb5e06bb132b9db180596e9ce83,b738657f3d2c228394393a56503f1d8a,0
b5023eed137b4b6fbae3e1a61f83da85,8870e028c3635eec529645276a88e257,0
19a80e0ddde0a880c45b6606b9f2cae9,9a6d27eed21791c7918c9679b211a9e0,0
6f0a1fe98d9efdc3d2a0e4d42178b7ab,1af00f2795746c26043556a6284cf7a8,0
5523c4910161a289ec5b0ddf1a482667,9ff9dbbf98c75e61506a144da5b2681b,0
e9c9a59dd0ebae494529142c36724b50,3872329e9b75cfeab9baf77c6c837159,0
9667b0f5e6fe12a15ad72765a8ce3735,9708edad1e6a9a69d5cc131d7b1ab472,0
52551116ff4504a8797d35a11a234901,cca7174ab8378e42fd9c5db77bf95bd8,0
7fdcddccd2b769b6fdf85e0a7ac73b99,7ee79c496da6fbb01d0cc49bd38a238a,0
8265ba9aabfcbb4aaa0831acd5727f06,595f61f0f9863c8da9f0fac08d361e0e,0
feb218a54399e0157446b72507cedb15,4c5772556fa282a3865f31c7ad305e8f,0
52b3b62d1724768bf87e1f5602b64821,f7244dccc3d0729d6f5836d5db8de5f7,0
6720f26d88035afba09ab42d7f5972a0,b2aa64ef10801de64c1fef3ce7b5f73c,0
a21b6b1caf96ab2a6a4e02be02b4a325,3d48b15166acbe4e6e90f044b49dcc26,0
a6d75c045e7372327c87d6e53a766103,718bf6d138499c865632a67ec0bb7c73,0
80e9b71c08233cdabe7d9bc1eef65292,9f6af9ea0967b6dd5e883b7f3f35db66,0
e7a2582ba3c022dcfd44e3b5f9b48091,fbe7a2ca9862e262e3bbfe467f48e7c0,0
a33ec7aec1b3afa1c4e12973bca16524,b1d484056eff02ecbf38951e8796c6d2,0
cd458c537f90bec59531050961f6d4d4,89a287f526cfeca1614fae43927d0fdf,0
a1e8df93e10dbb79415451c15b9ba5e1,65c208ffa384fedf20d72a382193ea6a,0
b29587c4d8c357791f44563ab10d4a39,8cc72001e0f2cac3c36e2f9510469446,0
f4c9e1007b1016a2296e7a77cd30bbbd,3a6cd505a5f892edbff5c101e2d7e87f,0
a3159c243c3af51abd654cc28e21faaa,7c534bd393e16b048d0ff73d34d041ae,0
4a5d2194b7a170a4085067b1c6533c90,5a9d98e331bfacabdfbca47c6d1a8625,0
7c2e295d2cacddebaa51744449240337,43450ef06b76a82b4426bcfa29122004,0
d7ac9a0cc09db7ab05f208f8244ce256,985fb8f64c9c0a2bf27ea49e58c1bd2c,0
755565236a8be0996dfa454c91e8e4f4,360df0502c7ffc67c170ea6eee4fcbe5,0
4b726652c0887a98d58552a030026c71,d76c9f884f6792ca527f6c4d5e0b9be7,0
4405939f4fb2c98c16e45ecb8a6f5545,ca6fa503fe48e03985b29ffa079705a5,0
5b12b2da47518557957b4aac7a5f3b8f,45a9b069c459e8a18dd58d59240a78fd,0
eed617633375c7aa7c54ce63fe2cbc7b,48b55990e68ce6eccdf384038326b8dc,0
082d68444c80187b6199cf6332549ef8,9295202775d145980be0c3a017092999,0
15bbf7313984508478c0af9dd412eecc,fd289c38ac302d5b4f80d81a5767d59a,0
aee881c18244e06d4ad36817352a090f,0af4c89db082b8226ff6ddee8cf99813,0
8f36cfc717dc2aa126bcb88372fa026d,56474848b14665793c681d7788bf5249,0
0b3ed7dcb6b3d82c7c5aacbd71f9d88d,af6363b0769b67a8b9dc146ad4ea923f,0
92f84da65235816db8aad5a89a6169e3,e9d22e41dc24dc37d6c709f8167f4c79,0
60ed67739317f1d8f9b23ed5272276b5,326fd256e77a3ba6cf8da9259c8401a6,0
890bb015f913aecb4e0c236d9d8579bb,2a429916901e23f3201e291d741d5a78,0
ddd1f005923090546835c2c0924cd8fc,37554b5e112de06a43370888a59349cc,0
07b2868c9f9a7aeb78ce6576fe98cb92,926d3af0f4ac597ec557dc84c38d6025,0
cc8d349dbbd1d3bd8bd18d6658f35c0d,5a99daefa9e6b8d7b5f9e73145485de5,0
f26f271cb409afa46a4c1926aae504da,acd9c4d84a6c16489ce81b3a7227b32e,0
8318a6efaaddfc38fc4f57fda296ca93,12ac527a5d2b8eec72ba5edec7ae084b,0
8304fb2d94318d4768acf96acc707489,88b80f4a9df2140ea3f06b07edfc9808,0
bff3f7792a94a4ae10655686e6aa934b,182c68466cb3c52061399d9a053167cb,0
010517db6a45f2b0cfa6e31989d019d2,3a4986c5c1d12317ca4c70a417478c51,0
c25ede61f06386cc50a7fe41a8d5967f,2fdc39eaca86e25f4d40761b2e4cf711,0
5d50b241108845c5d4ff2a302a1762b8,f3f296c6c586b2e364150f29910b37f7,0
d38fa637e24d0dc08061495814f293b6,d56a4e9c67a836acf6fa58bbd92a9a2f,0
0a2eea38910e492a00b39e4d90060dbc,6762ab4347e669d549d69f8792bf5254,0
01e4064d0547e102a7880b79b39d3215,5ca4e8dadcd49c11f3e0dec53e989602,0
bbe9a6a80341c9a1ceee537088b69b88,70cd28433395f04fd980688b088c5caf,0
820acecc990aaa032cd0e94a823274bf,ce73e50ccf0a492a5590f10aa9fbf191,0
39c220bfeec230a7fe26d7744fb5769f,c79da33c53bf2733fe16d651e1470928,0
19ba184ed465172476201af2ad304f3f,f66a1c04b88cc5a0119a299b119ed9bc,0
28020cb821816ccb2ef65ea66de7c23e,9ceddd6ee5048853f0a6b98afb684379,0
4026a463849b66e209fbe5dcd0a5f660,c9f4374c8e778b880dd95f8268d909b6,0
fed6aed84fcb71b9c70ef0cfe94a7330,b851a90302a3bc2432bfdca99afbcfcc,0
2a6a7ca6652fb4d3c0924946ba8fe073,508028ab6823c2911b19cf6e68388059,0
cddc5f9bd7454cec2b64b1dde8f8ed6b,af94677e4b5191705c08aa85547a2d71,0
19a80e0ddde0a880c45b6606b9f2cae9,a13bf0fc5be53cc2d354b9b66481f6dd,0
74ccdc8a9ab9688dd5c8e7515a650be5,a5acdc1055ebb432c8cc11733af64118,0
4ce9afe034f9b70543eddc9e24ea44bb,bcb03d7e2fef6e23402a7b84a9056838,0
10776e083749cd201685d882c111026f,bb2b836a3f4bbf457f518455fa374d61,0
a13827766e4eb8370eeeb8de990419b7,14ebc44f7afe5f1f24f4a1b74b48409a,0
04883d34ca4ab3d0720b24211d8052fe,751d30ac482b02dc8690c2fd0d5f8940,0
a392c8638193dce716bf81cc4af52ab5,c063e79f1910cfe9d5b83f4aab905a28,0
072c0e5681bc043cfb26479ffe1f3c6d,93899af0fcc604ddef283b042f8d24f3,0
eed25a3062ecae62df845a5eebd9e6b0,1dc08eb7215102d2b802cb51ab5a23f7,0
b79afaea22d598f3e995398c40ef803c,cc1eac752868e11d413098637768048b,0
a9133eb99b84b2e01375ff9f67a0b39d,294f4108dfe4957c4646f5e962ee0ba8,0
aee881c18244e06d4ad36817352a090f,294b4046f649dfa72ae9273ba508d149,0
eccaf8d45779bf2265de29d34552fbea,940f1d62d641f23e8d7fbb47e5b7ce39,0
e5d49af3a20d6f47b7e2084dd6e888e5,c711d5e742dd009a754f552c9f1c018b,0
014c7dc156e02d93218559cc35a791e5,1abbc267b4ba3b8cc029c5f7ddd90d43,0
211feaa8ca565b34c161f1aa6050de3a,e25751ec29c57c1f981885ce00f3e511,0
0efcf9df89e6e001b4d6bc356ffbacb4,908e7bb63315849a4d3862298593c784,0
527cdb658c9b802d7c1ce49975d88ea5,64cf68192616f8d323cc53da27f39905,0
fb3f89fdccb812d83171a4d53cf4993e,6129a909e25f40307eb1b9266173a7e4,0
7c4741962aa3af23e916189e4176f42b,55af17902576000db5d2eeb3c11a86a5,0
6e63aa7d308d73e530113f9e695a9350,78ca9a64dff6adbbd49fc02dff5dbcfe,0
af864856c21bab3e6afbc68064c0fc86,acdba7580398bd974fe4ac84a2bc25c0,0
b926e4248e62ff43515ce93aac3a6612,ee16ffae1025f3af6e1a9ed0a4944f55,0
94c3c9c4bd494941a83c84c3e14537dd,76fff03b1f025f2556474090c7f97c4e,0
96ba046148fec091ea240c8903f541bf,e2ff276f59d98f053ed6bb529d5056cd,0
ab06f28a43eff7af61d8127e39b905aa,c2a74ae397a3962e1c6c179e16b90baa,0
2edb19def1b793f60a13e235f1502a61,705985fe09c1557eb7e532ff0f474a05,0
86529f944f4e6ad5977290a4b5a99876,977fe7ee1ffd703b4110871e53447952,0
e7bbcd70b504f7f29cc7ce7b262b5b0d,a5674eb4d5e06d44472704c65aea1019,0
dc7337b8a638f86cb5ab883a3c4c7d4f,f6889f14988a12770cdd54106a3e8a38,0
1fdec3c5bf5904e4e90309577b21a0cd,0c0711e2d6464b632e1c0f077f74b6b5,0
8dc8067df63d4901fe15cb85334ef6dd,fb426e4a0c6dfaa979409a76f70e484e,0
b06674d5f2135b4f296d25677a795f80,f8d9c11c6104b80210e9e4adfaff669e,0
d2429b1445f7e930b21acc064e928bae,20fb8b31677fcaaeaa6cd9d707a3512d,0
90b77ed22e4bd9ecb1910ca94f0c7200,f2599935546bc377b0867b87da494d09,0
6e68eebc143b87a68075aef267fbdbf3,407f37df7b124d025807350315835bd7,0
c42b2c1ecc0a661333562d2a73161670,ea126f7db7534a30db08742e6f28f663,0
38ff4f0cf693002f0c5c383af3c18dce,59c0f0c5625754cc96f43a553a43bd05,0
